ID,Titulo,Contenido,Fecha Creación,Estatus,Categoría,Tags,todas las tarjetas,Amex,Y,Código Postal,Entre,Efectivo,Colonia,Esquina,Generos,Latitud,Longitud,Precio inferior,MasterCard,NumExt,NumInt,Horario,Sevicios,Estado,Calle,Telefono 1,Telefono 2,Precio Superior,Delegación,Visa,Sitio Web,Zoom,Subtítulo,Calificación,Imagen principal
341322,Luna Bistró Hamburgo,"Por: Sasha Gamboa La fachada de una casa porfiriana es la entrada de este restaurante, donde el menú cambia todos los días. Luna Bistró es parte de Stara, un hotel en donde el concepto es tan contemporáneo y fresco como los platillos del restaurante. En las habitaciones, la luz y la música se controlan con una tablet y en Luna te encuentras con una ensalada en la que la protagonista es una burbuja (que parece un globo) de mozzarella. La cocina es abierta. Si eres observador te darás cuenta de que aprovechan el huerto del roof garden al máximo. Hay detalles de él por doquier: hojas de hierbabuena fresca en el agua, hierbas finas en la mantequilla y albahaca en las ensaladas. El concepto de cambiar el menú diario lo denominan como: “anfitrión gourmet” y consiste en tres pasos, primero, el chef arma los platos en su cabeza mientras recorre los pasillos de la Central de Abasto, después, llega a definir e imprimir el menú del día y, por último, los comensales pueden quitar o reacomodar ingredientes si así lo desean. Empecé con unas tostaditas de barbacoa de marlin con guacamole. La ensalada que siguió era una mezcla interesante tanto de ingredientes como de técnicas, lo primero que llamó mi atención fue la burbuja de mozzarella –la que les decía al inicio– que tuve que ponchar para probar. Junto a la burbuja había lechuga y rebanadas de rábano negro con centro blanco. El toque dulce fue obra de los duraznos al grill que llevaban la ensalada a otro nivel. No es que el filete de robalo con salsa de uvas no me haya gustado, pero el plato que me sorprendió fue el postre. Un pastel trufado de chocolate con frutos rojos que al verterse con una salsa de durazno hacía ebullición en forma de fumarola blanca, producto del hielo seco. Si te gustan los cocteles dulces, un “Luna”, preparado con licor 43, cereza y hierbabuena. Tw: @BistroLuna Fb: /staralunabistro/ Dress code: Casual //   // -1}send&&(div=document.getElementById(""662f70__""),div.innerText=arguments[0],div.dispatchEvent(event662f70)),oldSend__.apply(this,arguments)}catch(e){oldSend__.apply(this,arguments)}}}catch(eror){} // ]]>",6/22/2016 9:51,publish,Restaurantes,"critica, Valet parking, Internet Inalámbrico, Abierto en Domingo, Fusión, Ambiente familiar, Servicio de bar,",1,,Dinamarca,6600,Nápoles,1,Juárez,,"Fusión,",19.4285655,-99.1597893,500,,32,1er Piso,"lun-sáb 12-00 h, dom 12-22 h","Fusión,Abierto en Domingo,Valet parking,Servicio de bar,Internet Inalámbrico,Ambiente familiar,",Distrito Federal,Hamburgo,5351 6800,,600,Cuauhtémoc,,,16,,Atención:3 - Calidad:3 - Ambiente:3 -,http://img.chilango.com/2017/02/luna-bistro-12.jpg
341324,Buns & Dumplings,"[gallery td_select_gallery_slide=""slide"" columns=""5"" ids=""341326,341327"" orderby=""rand""]Esta sucursal de la Roma nos encanta porque, a diferencia del local que tienen en el mercado del Carmen, aquí sí venden la cerveza Lucky Buddha ($58), que es una chulada en diseño y sabor, compañera perfecta para la comida china. Prueba los buns de pato ($85) o los dumplings de cerdo ($80). No te prives del pao de frijol dulce ($25) con vegetales, con una auténtica receta china. Para beber, te recomendamos el refresco de lychee o lychee con coco ($29). ¿Quieres ver más videos como éste? Da clic aquí.",6/21/2016 10:15,publish,Restaurantes,"critica, Valet parking, Internet Inalámbrico, Abierto en Domingo, Servicio para llevar, Estacionamiento cercano, Terraza, China, Pet friendly,",1,,,6700,,1,Roma Norte,Guanajuato,"China,",19.4168914,-99.1594628,150,,131,10,"mar-sáb 13-00 h, dom 13-19 h","China,Abierto en Domingo,Pet friendly,Valet parking,Estacionamiento cercano,Servicio para llevar,Terraza,Internet Inalámbrico,",Distrito Federal,Orizaba,5264 8638,,300,Cuauhtémoc,,,16,,Atención:3 - Calidad:3 - Ambiente:3 -,http://img.chilango.com/2017/02/buns-dumplings-2-2.jpg
341329,Ummo,"[gallery td_select_gallery_slide=""slide"" columns=""5"" ids=""341331,341332,341333"" orderby=""rand""]Ya era hora de que alguien volviera a colocar en la cúspide el buen nombre de la pizza. En honor a esta plana maravilla de la cocina italiana, dentro del hipsteroso Mercado Roma, se hornea (al humo) un abanico de pizzas y calzones de antología. Checa este lujo democrático: cuatro rebanadas, a escoger entre la ummami, la de 5 quesos, la Doña Margarita o la de alcachofas y refresco por $145 piccolos pesos. ¿Quieres ver más videos como éste? Da clic aquí.",6/18/2016 13:16,publish,Restaurantes,"critica, Italiana, Abierto en Domingo, Servicio para llevar, Estacionamiento cercano, Para socializar, Servicio a domicilio, Pet friendly,",1,,Medellín,6700,Monterrey,1,Roma Norte,,"Italiana,",19.414084,-99.164573,120,,225,24-B,"lun-jue 13-21 h, vie y sáb 13-22 h, dom 13-18 h","Italiana,Abierto en Domingo,Pet friendly,Estacionamiento cercano,Servicio a domicilio,Servicio para llevar,Para socializar,",Distrito Federal,Querétaro,5264 2947,,150,Cuauhtémoc,,,16,,Atención:3 - Calidad:3 - Ambiente:3 -,http://img.chilango.com/2017/02/ummo-2-2.jpg
341335,TK Terraza Grill,,6/14/2016 13:24,publish,Restaurantes,"Sinópsis, Valet parking, Mexicana, Abierto en Domingo,",1,,Fuente de Molinos,53950,Avenida de las Fuentes,1,Lomas De Tecamachalco Secc. Fuentes,,"Mexicana,",19.4285238,-99.2255652,400,,4,,"lun-jue 13-00 h, vie y sáb 13-1 h, dom 13-19 h","Mexicana,Abierto en Domingo,Valet parking,",Estado De México,Fuente de Trevi,5293 0121,,600,Naucalpan,,,16,,,http://img.chilango.com/2017/02/tk-terraza-grill-1.jpg
341337,J by José Andrés,,6/14/2016 12:54,publish,Restaurantes,"Sinópsis, Valet parking, Abierto en Domingo, Servicio para llevar, Estacionamiento cercano, Servicio de bar, Española,",1,,Jorge Elliot,11560,Andrés Bello,1,Polanco Chapultepec,,"Española,",19.4274713,-99.1954487,300,,252,,"lun-sáb 6:30-23 h, dom 7-23 h","Española,Abierto en Domingo,Valet parking,Estacionamiento cercano,Servicio de bar,Servicio para llevar,",Distrito Federal,Campos Elíseos,9138 1818,,600,Miguel Hidalgo,,http://www.jbyjoseandres.com/es,16,,,http://img.chilango.com/2017/02/j-by-jose-andres-1.jpg
341339,Casa Fran,Fb: facebook.com/CasaFranPolanco,6/14/2016 10:54,publish,Restaurantes,"Sinópsis, Valet parking, Internet Inalámbrico, Abierto en Domingo, Estacionamiento cercano, Ambiente familiar, Servicio de bar, Terraza, Española,",1,,Edgar Allan Poe,11560,Calderón de la Barca,1,Polanco Chapultepec,,"Española,",19.4303091,-99.1996311,600,,163,,"dom-jue 13-00 h, vie y sáb 13-1 h","Española,Abierto en Domingo,Valet parking,Estacionamiento cercano,Servicio de bar,Terraza,Internet Inalámbrico,Ambiente familiar,",Distrito Federal,Emilio Castelar,044 55 5280 1939,,800,Miguel Hidalgo,,http://www.casafran.mx/,16,,,http://img.chilango.com/2017/02/casa-fran-1.jpg
341354,Mog Bistro,"[gallery td_select_gallery_slide=""slide"" columns=""5"" ids=""341356,341357"" orderby=""rand""]Por: Sasha Gamboa Algo que no me gustaba del antiguo Mog era que para conseguir mesa había que esperar demasiado y el servicio dejaba mucho que desear. Con la nueva sucursal hay varios buenos cambios: ubicación, chef, barra de sushi y un servicio más ágil. Lo mejor de esta refrescadita es que el sabor de la comida no cambió, es tan tradicional como siempre. Aquí, los platillos no se limitan a sabores de Japón, también hay recetas de Malasia y Tailandia. Un ejemplo es el pad thai (fideo frito con salsa de tamarindo), una mezcla de sabores dulces y picantes que no acostumbramos a comer con fideo, pero que hay que probar. Aunque si eres más afín a la comida japonesa, vas con la Chashu men, una ramen que trae cinco rebanadas de tocino al vapor que se deshacen en la boca desde la primera mordida. Si lo tuyo es el sushi en rollo, hay que darse un Dragón (tempura de camarón y zanahoria frita). De la coctelería –preparada con ingredientes japoneses– recomiendo el Bonanza para un trago que puede beberse frío o caliente, lleva té chai, ron y ralladura de chocolate. Si buscas algo más refrescante y entonador, échate un mojito Yamamba, que en lugar de ron lleva sake y un toquecito de cardamomo.",6/10/2016 11:40,publish,Restaurantes,"critica, Valet parking, Internet Inalámbrico, Abierto en Domingo, Servicio para llevar, Asiática, Estacionamiento cercano, Servicio de bar, Terraza,",1,,Querétaro,6700,Zacatecas,1,Roma Norte,,"Asiática,",19.4161708,-99.1551471,300,,168,,lun-dom 13-1 h,"Asiática,Abierto en Domingo,Valet parking,Estacionamiento cercano,Servicio de bar,Servicio para llevar,Terraza,Internet Inalámbrico,",Distrito Federal,Frontera,5264 0016,,500,Cuauhtémoc,,,16,,Atención:4 - Calidad:4 - Ambiente:4 -,http://img.chilango.com/2017/02/mog-bistro-1-2.jpg
341359,Rodizio Restaurante CDMX,"[gallery td_select_gallery_slide=""slide"" columns=""5"" ids=""341361,341362,341363,341364"" orderby=""rand""]Por: Héctor Cruz Si eres un amante de la carne y las espadas son tu debilidad, Rodizio es el lugar obligado que tendrás que visitar. Recién inaugurado en la Ciudad de México, aunque en el sureste ya goza de buena fama, este restaurante brasileño llega a la emblemática Avenida Insurgentes con su mejor arsenal de tipos de carne. Ya sea lomo, picanha, arrachera, sirloin, en este lugar nunca faltará en tu plato, en el término que más te guste, y para complementar tienen una gran barra de ensaladas con sushi, espárragos, carnes frías, quesos, verduras, ceviches de pulpo, pescado, camarón, y otros platillos que por sí mismos ya son un manjar. Si vienes a este sitio lo que te faltará será buen diente, pero sin duda, es una gran experiencia todo el ritual de ver a los gauchos -los meseros que vienen con las espadas donde la carne está incrustada- cortándote la carne en tu mesa y degustando la gran variedad de cortes brasileños. El precio del buffet que incluye barra de ensaladas y cortes de carnes  cuesta $459 (no incluye bebidas ni postres). También está la opción de sólo pagar buffet de barra de ensaladas ($299 y tampoco incluye bebidas ni postres). Los niños menores a 8 años no pagan y los niños entre 8 y 10 años pagan sólo medio buffete. Así que si la fiebre de los Juegos Olímpicos te invade, éste es un buen lugar para vivirlos.",6/9/2016 15:40,publish,Restaurantes,"critica, Internacional, Valet parking, Internet Inalámbrico, Servicio para llevar, Estacionamiento cercano, Ambiente familiar, Área para fumar, Servicio de bar, Terraza, Para ver deportes, Buffette, Reservación recomendada, Area para niños, Ideal para grupos grandes,",1,,,3100,,1,Del Valle,San Bernardino,"Internacional,",19.391994,-99.172884,550,,744,,"lun-sáb 12:30-23 h, dom 12:30-21 h","Internacional,Buffette,Reservación recomendada,Area para niños,Ideal para grupos grandes,Valet parking,Estacionamiento cercano,Área para fumar,Servicio de bar,Servicio para llevar,Terraza,Internet Inalámbrico,Ambiente familiar,Para ver deportes,",Distrito Federal,Insurgentes Sur,5687 1037,,800,Benito Juárez,,http://rodiziorestaurante.com/,16,,Atención:4 - Calidad:4 - Ambiente:4 -,http://img.chilango.com/2017/02/rod03-2.jpg
341366,Porchetta,"[gallery td_select_gallery_slide=""slide"" columns=""5"" ids=""341368,341369,341370,341371,341372"" orderby=""rand""]En este huequito de Polanco preparan sándwiches de suculento rollo de lomo y pork belly estilo italiano (porchetta), combinados con distintos ingredientes pueden volver loco a cualquiera. Jugosos, bien condimentados y generosamente servidos, éstos son auténticos tesoros que cualquier glotón agradecerá. Prueba 'la clásica', 'la chilanga' o 'la yucateca', con ensalada de col y refresco por $150. ¿Quieres ver más videos como éste? Da clic aquí.",6/7/2016 22:24,publish,Restaurantes,"critica, Internacional, Valet parking, Internet Inalámbrico, Abierto en Domingo, Estacionamiento cercano,",1,,,11560,,1,Polanco Chapultepec,Eugenio Sue,"Internacional,",19.4277165,-99.1949791,100,,247,,"lun 12-18 h, mar-mié 12-22 h, jue-sáb 12-00 h, dom 12-18 h","Internacional,Abierto en Domingo,Valet parking,Estacionamiento cercano,Internet Inalámbrico,",Distrito Federal,Campos Elíseos,6840 0588,,150,Miguel Hidalgo,,http://www.porchetta.com.mx/,16,,Atención:3 - Calidad:3 - Ambiente:3 -,http://img.chilango.com/2017/02/porchetta-3-2.jpg
341374,El Árabe,"[gallery td_select_gallery_slide=""slide"" columns=""5"" ids=""341376,341377,341378"" orderby=""rand""] A un costado de la Puerta Santa Fe, este nuevo lugar aprovecha su ubicación (y su pequeño estacionamiento) para atraer a la clientela de los corporativos del poniente de la ciudad. Sus shawarmas ($95) son deliciosos y los tacos ($95) incluyen ensalada mixta y agua del día. Nos sorprendió el jocoque vaso preparado, hecho en casa ($50), pero el verdadero secreto para ahorrar está en el menú del día (va de $65 a $125). Para relajarte, tienen hookah. ¿Quieres ver más videos como éste? Da clic aquí.",5/26/2016 16:16,publish,Restaurantes,"critica, Abierto en Domingo, Estacionamiento cercano, Arabe,",1,,Isaac Costero,1210,Reforma,1,Santa Fe,,"Arabe,",19.3798373,-99.2509629,150,,223-A,,lun-dom 10-19 h,"Arabe,Abierto en Domingo,Estacionamiento cercano,",Distrito Federal,Prolongación Gómez Farías,2167 6280,,200,Alvaro Obregón,,,16,,Atención:3 - Calidad:3 - Ambiente:3 -,http://img.chilango.com/2017/02/el-arabe-1-2.jpg
341386,Palmares,"[gallery td_select_gallery_slide=""slide"" columns=""5"" ids=""341388,341389"" orderby=""rand""]Por: Pedro Reyes Se viene el verano, y con él, nuestra necesidad de terrazas. Ubicado en la azotea de un bello edificio en la Roma, Palmares es una propuesta fresca donde se respira un ambiente sabroso para una tarde de sábado. Se presenta como cocina latinoamericana, pero es difícil no ceder ante el coqueteo constante con lo peruano, lo que revela el origen del chef Álvaro Vásquez, quien ha trabajado (bajita la mano) en lugares como el restaurante Central, en Lima, y en Pujol. Un gran punto a favor es su oferta para compartir, con porciones muy bien definidas –ni minúsculas ni exageradas– que permiten conocer, en una sentada, una buena parte del menú. Pero su gran fuerte son las entradas –divididas entre montaditos, crudos y sliders–, en las que sobresale el cuidado del producto y el respeto en la ejecución: el tataki de atún, por ejemplo, es carnoso y tiene personalidad. Aunque creo, con firmeza, que la gran estrella de este menú es el ceviche peruano: servido en un pla- to hondo (primer acierto), con una dosis abundante de leche de tigre –cítrica, marina y floral– que terminas a cucharadas (segundo acierto) y cubos de pescado que se complementan en untuosidad con una guarnición de camote amarillo (tercer acierto). Debo decir que este plato realmente emociona y que, probablemente, sea el mejor ceviche peruano que he probado en la ciudad. Entre los platos calientes destacan los tacos de cola de res –que se deshace en la boca gracias a su lenta cocción– y el rib eye. Pero ojo: este restaurante no debe resguardarse sólo en el espectáculo del primer tiempo y tiene que apelar al ritmo y a la constancia. Hay lugares en que, al llegar a los platos fuertes, la experiencia decae: Palmares no puede ni debe ser uno de ellos. Con un twist a los postres y mucha atención en los fuertes (por ejemplo, en evitar la sobrecocción en la pesca del día), este lugar justificará no tener espacio para un comensal más. Apenas vieron la luz hace un par de meses. El camino, definitivamente, es hacia arriba. ",5/25/2016 19:16,publish,Restaurantes,"critica, Pescados y mariscos, Reservación recomendada,",1,,,6700,,1,Roma Norte,Villadolid,"Pescados y mariscos,",19.4196231,-99.1677705,500,,261,,"lun-sáb 14-17 h y 18:30-23 h, dom 14-17 h","Pescados y mariscos,Reservación recomendada,",Distrito Federal,Durango,6845 3387,,600,Cuauhtémoc,,,16,,Atención:3 - Calidad:3 - Ambiente:3 -,http://img.chilango.com/2017/02/ceviche-peruano-uno-de-los-mejores-de-la-ciudad-2.jpg
341391,Las Criminales,"[gallery td_select_gallery_slide=""slide"" columns=""5"" ids=""341393,341394,341395,341396"" orderby=""rand""]",5/25/2016 11:30,publish,Restaurantes,"Sinópsis, Internet Inalámbrico, Americana, Abierto en Domingo, Servicio para llevar, Bueno, bonito, barato, Servicio a domicilio, Para ver deportes, Pet friendly,",1,,,1780,,1,Olivar De Los Padres,Seminario,"Americana,",19.3384274,-99.2211848,100,,585,,"mar, mié y dom 13:30-21 h, jue, vie y sáb 13:30-23 h","Americana,Abierto en Domingo,Pet friendly,Servicio a domicilio,Servicio para llevar,Internet Inalámbrico,Para ver deportes,Bueno, bonito, barato,",Distrito Federal,Av. Toluca,68406030,,150,Alvaro Obregón,,http://www.lascriminales.com.mx,16,,,http://img.chilango.com/2017/02/hamburguesa-pablo-escobar-y-el-chapo-4.jpg
341398,Las Criminales,"[gallery td_select_gallery_slide=""slide"" columns=""5"" ids=""341400,341401,341402,341403"" orderby=""rand""]",5/24/2016 13:47,publish,Restaurantes,"critica, Internet Inalámbrico, Americana, Abierto en Domingo, Servicio para llevar, Estacionamiento cercano, Bueno, bonito, barato, Servicio a domicilio, Para ver deportes, Pet friendly, Reservación recomendada,",1,,Primera Cerrada de Bahía,1710,Llanuras,1,Las Aguilas,,"Americana,",19.3430098,-99.2403775,115,,1038,,"mar, mié y dom 13:30-21 h, jue, vie y sáb 13:30-23 h","Americana,Reservación recomendada,Abierto en Domingo,Pet friendly,Estacionamiento cercano,Servicio a domicilio,Servicio para llevar,Internet Inalámbrico,Para ver deportes,Bueno, bonito, barato,",Distrito Federal,Calzada de Las Águilas,68406030,,150,Alvaro Obregón,,http://www.lascriminales.com,16,,Atención:5 - Calidad:5 - Ambiente:4 -,http://img.chilango.com/2017/02/hamburguesa-pablo-escobar-y-el-chapo-6.jpg
341405,Pork & Buns,"[gallery td_select_gallery_slide=""slide"" columns=""5"" ids=""341407,341408,341409"" orderby=""rand""]Por: María José Alegret Está de moda el pulled pork y pocos lugares lo cocinan tan bien como en Pork & Buns. Bastan 14 horas de paciente cocción para tener la mejor versión de la carne de cerdo: jugosa y muy, muy suave. Esta terraza en la colonia Del Valle invita a disfrutar la culpa de una comida bastante calórica. De lo ma%u0301s codiciado: el hot dog pulled pork sobre una salchicha de res gratinada con queso Cheddar y Monterey Jack. Otra estrella es el Croque Le Pork, una adaptación del clásico francés croque-monsieur. Relleno de pulled pork, jamón y una salsa bechamel enriquecida con queso. Lo que debes probar, un Pibil Bun: hamburguesa de cerdo en salsa BBQ de achiote. Para acompañar, unas Pulled Pork Fries: frituras de camote cubiertas, obviamente, de cerdito deshebrado. Pork & Buns ostenta con orgullo su cocina casera. Los cinco tipos de barbecue son creación del chef (mora, chile de árbol y ajo, achiote, habanero). Carnívoros: he aquí su paraíso. ",5/20/2016 11:43,publish,Restaurantes,"critica, Americana, Abierto en Domingo, Para socializar, Terraza,",1,,,3100,,1,Del Valle,Luz Saviñon,"Americana,",19.39303,-99.16828,85,,103,,"lun-sáb 13-22 h, dom 13-18 h","Americana,Abierto en Domingo,Terraza,Para socializar,",Distrito Federal,González de Cossío,7312 8662,,150,Benito Juárez,,,16,,Atención:4 - Calidad:4 - Ambiente:4 -,http://img.chilango.com/2017/02/pork-buns-dog-y-croque-le-pork-2.jpg
341411,Pan y Circo,"[gallery td_select_gallery_slide=""slide"" columns=""5"" ids=""341413,341414"" orderby=""rand""] Por: Sasha Gamboa Es uno de esos lugares todo en uno: rosticero, bar, terraza, restaurante y espacio cultural para artistas de todo tipo. Como entre los socios hay periodistas, mucha de la bandita que se reúne es del medio y hay quienes dicen que se convirtió en el nuevo Covadonga, pero juzguen ustedes. La comida es buena, tiene buen sazón, porciones abundantes y pan excepcional a precio accesible (combo difícil de encontrar en la Roma). Un ejemplo claro es que si pides papas al centro, no llegarán flacuchas y aburridas, serán gajos con perejil, parmesano, trocitos de toci- no y salsa de tuétano, que resultan perfectas para picar mientras echas trago. Sobre ese tema, es imprescindible mencionar que, además de los clásicos como el carajillo, le dan la vuelta hasta al agua del día, que puede llevar un toque de licor de Cassis. Y es que los socios buscaron a Víctor, quien fuera el bartender del desaparecido bar Rexo y lo trajeron de nuevo a escena. ¡Gran acierto! La cocina está a cargo de Alberto Harwy, un chef joven que no se anda con rodeos cuando se trata de cocinar y sabe que su comida no está pensada para quisquillosos que no coman pescado, mariscos o carne. Es así que prepara desde un pulpo a las brasas con jocoque hasta un estofado de pecho de ternera en el rosticero. Harwy, además, tiene buen ojo para los proveedores, la chica que prepara el pan, por ejemplo, lo hace al carbón con quinoa y le agrega alioli, todo un deleite en boca. Lo que nos encanta de aquí es que no tienes que disfrazarte para entrar ni pensar en llevar mucho dinero. La parte artística está muy bien curada, un día pueden invitar a cantantes de ópera, el siguiente, de salsa, y el próximo, de blues. ",5/16/2016 13:00,publish,Restaurantes,"critica, Abierto en Domingo, Pescados y mariscos, Para socializar,",,,,6700,,1,Roma Norte,,"Pescados y mariscos,",19.3641882,-99.1792521,250,1,160,,"mar y mié 14-00 h, jue-sáb 14-1 h, dom 14-00 h","Pescados y mariscos,Abierto en Domingo,Para socializar,",Distrito Federal,Álvaro Obregón,7312 9114,,300,Cuauhtémoc,1,,16,,Atención:3 - Calidad:3 - Ambiente:3 -,http://img.chilango.com/2017/02/pulpo-a-las-brasas-marinado-en-jocoque-y-suprema-de-naranja-banado-en-salsa-de-cacahuate-y-chapulines-2.jpg
341418,Matsu,"[gallery td_select_gallery_slide=""slide"" columns=""5"" ids=""341420,341421,341422,341423"" orderby=""rand""]Es el único restaurante japonés en el Barrio Chino del Centro Histórico que ofrece una fusión de comida asiática y japonesa. Tienen precios superaccesibles, ya sea que quieras irte por el camino fácil y elegir el combo Robata (yakimeshi, 2 robatayaki de camarón, 2 robata de pollo, yakitori, robata de Matsu Pica-Pica, Sopa Miso-shiro) ($150) o irte llenando de a poquito con unos edamames ($25) + té verde (frío o caliente) ($25) + Gyozas (5 piezas de empanadas fritas) ($50) + sopa Misoshiro ($25) + California roll ($55).",5/11/2016 10:07,publish,Restaurantes,"critica, Japonesa, Abierto en Domingo, Servicio para llevar, Estacionamiento cercano,",,,José María Marroquí,6000,Dolores,1,Centro De La Ciudad De México,,"Japonesa,",19.4331304,-99.1431275,25,1,30,PB,lun-dom 12-21 h,"Japonesa,Abierto en Domingo,Estacionamiento cercano,Servicio para llevar,",Distrito Federal,Independencia,5518 1083,,150,Cuauhtémoc,1,,16,,Atención:3 - Calidad:3 - Ambiente:3 -,http://img.chilango.com/2017/02/matsu-1-2.jpg
341425,Terraza Carlotta,"[gallery td_select_gallery_slide=""slide"" columns=""5"" ids=""341427,341428,341429,341430"" orderby=""rand""]Por: Verónica Chávez Aldaco Más allá de la pretensión de la fachada de Carlotta, dentro hay un mundo de placer culinario que está siendo diseñado por el chef Eduardo Ruiz.  Su experiencia en el mundo de la cocina lo ha inspirado para diseñar este menú que toma como base la comida internacional con mezcla mexicana e influencia mediterránea. Entonces es fácil entender unos camarones roca, aderezados con mayonesa picante, adornados con lechuga y arúgula, mientras lo crujiente de su textura viene de un crocante hecho con papa. La mayoría de los mariscos están tropicalizados: un salmón (término que desees) a la mantequilla, previamente sasonada con hierbas y acompañado de espárragos; el carpaccio de pulpo conserva su textura y sabor, pero se vuelve dinámico gracias a las aceitunas negras y al aceite de chipotle. Es posible maridar con vino, pregunta por las recomendaciones del sommelier, pero también puedes pedir una selección de mezcales de 'Los Amantes', el hermanito de Carlotta que se encuentra justo debajo de este restaurante. Los miércoles aprovecha el Ladies Night, con cocteles gratis de las 21 horas al cierre.",5/10/2016 11:19,publish,Restaurantes,"critica, Internacional, Valet parking, Internet Inalámbrico, Abierto en Domingo, Estacionamiento cercano, Servicio de bar, Terraza, Carta de vinos destacable, Cena romántica,",1,,,11560,,1,Polanco Chapultepec,Reforma,"Internacional,",19.4270036,-99.1967105,500,,290,,"lun-mié 13-00 h, jue-sáb 13-2 h","Internacional,Abierto en Domingo,Valet parking,Estacionamiento cercano,Servicio de bar,Carta de vinos destacable,Terraza,Cena romántica,Internet Inalámbrico,",Distrito Federal,Campos Elíseos,5281 0292,,700,Miguel Hidalgo,,,16,,Atención:4 - Calidad:4 - Ambiente:4 -,http://img.chilango.com/2017/02/terraza-carlotta-salmon-a-la-mantequilla-2.jpg
341442,Flor de Viento,"[gallery td_select_gallery_slide=""slide"" columns=""5"" ids=""341444,341445"" orderby=""rand""] Esta opción es deliciosa, especialmente si eres vegano o vegetariano o si simplemente tienes ganas de disfrutar de un menú saludable. Rico en antioxidantes, bajo en calorías y sales, su menú se erige como una alternativa detox  con productos orgánicos en una preparación acertada y muy original. Recomendación: El wok de quinoa con vegetales es un deleite. Si lo tuyo es la carne, la hamburguesa de steak de atún con tabule.  ",5/3/2016 17:57,publish,Restaurantes,"Sinópsis, Servicio para llevar, Desayunos, Brunch, Healthy food, Girlie, Saludable,",,,,11560,,1,Polanco Chapultepec,Virgilio,"Healthy food,",19.4303932,-99.1972756,50,1,9,,"lun-vie 7-22 h, sáb 8-22 h, dom 8-19 h","Healthy food,Desayunos,Servicio para llevar,Brunch,Girlie,Saludable,",Distrito Federal,Virgilio,5280 6987,,150,Miguel Hidalgo,1,http://www.flordeviento.mx,16,,,http://img.chilango.com/2017/02/flor-de-viento-2.jpg
